properties.timestamp,properties.taxi_count,day_of_week,month,year,day_of_month,weekday_weekend
2018-01-01 00:00:44+08:00,3305,0,1,2018,1,weekday
2018-01-01 01:00:47+08:00,2387,0,1,2018,1,weekday
2018-01-01 02:00:50+08:00,2913,0,1,2018,1,weekday
2018-01-01 03:00:53+08:00,2909,0,1,2018,1,weekday
2018-01-01 04:00:56+08:00,3045,0,1,2018,1,weekday
2018-01-01 05:00:59+08:00,2716,0,1,2018,1,weekday
2018-01-01 06:00:02+08:00,2689,0,1,2018,1,weekday
2018-01-01 07:00:05+08:00,2064,0,1,2018,1,weekday
2018-01-01 08:00:08+08:00,3137,0,1,2018,1,weekday
2018-01-01 09:00:11+08:00,2782,0,1,2018,1,weekday
2018-01-01 09:59:44+08:00,4170,0,1,2018,1,weekday
2018-01-01 11:00:47+08:00,3627,0,1,2018,1,weekday
2018-01-01 12:00:49+08:00,2971,0,1,2018,1,weekday
2018-01-01 13:00:52+08:00,3143,0,1,2018,1,weekday
2018-01-01 14:00:55+08:00,3638,0,1,2018,1,weekday
2018-01-01 15:00:58+08:00,3995,0,1,2018,1,weekday
2018-01-01 16:00:01+08:00,4337,0,1,2018,1,weekday
2018-01-01 17:00:04+08:00,4064,0,1,2018,1,weekday
2018-01-01 18:00:06+08:00,4252,0,1,2018,1,weekday
2018-01-01 19:00:09+08:00,4919,0,1,2018,1,weekday
2018-01-01 20:00:12+08:00,4648,0,1,2018,1,weekday
2018-01-01 21:00:44+08:00,4500,0,1,2018,1,weekday
2018-01-01 22:00:47+08:00,3304,0,1,2018,1,weekday
2018-01-01 23:00:50+08:00,4757,0,1,2018,1,weekday
2018-01-02 00:00:53+08:00,4439,1,1,2018,2,weekday
2018-01-02 01:00:56+08:00,4525,1,1,2018,2,weekday
2018-01-02 02:00:59+08:00,4215,1,1,2018,2,weekday
2018-01-02 03:00:02+08:00,3637,1,1,2018,2,weekday
2018-01-02 04:00:05+08:00,3432,1,1,2018,2,weekday
2018-01-02 05:00:08+08:00,3504,1,1,2018,2,weekday
2018-01-02 06:00:11+08:00,3352,1,1,2018,2,weekday
2018-01-02 07:00:44+08:00,3037,1,1,2018,2,weekday
2018-01-02 08:00:47+08:00,4311,1,1,2018,2,weekday
2018-01-02 09:00:50+08:00,4716,1,1,2018,2,weekday
2018-01-02 10:00:53+08:00,5018,1,1,2018,2,weekday
2018-01-02 11:00:56+08:00,4901,1,1,2018,2,weekday
2018-01-02 12:00:59+08:00,4765,1,1,2018,2,weekday
2018-01-02 13:00:01+08:00,5199,1,1,2018,2,weekday
2018-01-02 14:00:04+08:00,4461,1,1,2018,2,weekday
2018-01-02 15:00:07+08:00,4914,1,1,2018,2,weekday
2018-01-02 16:00:10+08:00,4624,1,1,2018,2,weekday
2018-01-02 17:00:12+08:00,4393,1,1,2018,2,weekday
2018-01-02 18:00:45+08:00,4478,1,1,2018,2,weekday
2018-01-02 19:00:48+08:00,4869,1,1,2018,2,weekday
2018-01-02 20:00:51+08:00,4288,1,1,2018,2,weekday
2018-01-02 21:00:54+08:00,5676,1,1,2018,2,weekday
2018-01-02 22:00:56+08:00,5333,1,1,2018,2,weekday
2018-01-02 23:00:59+08:00,5903,1,1,2018,2,weekday
2018-01-03 00:00:02+08:00,6015,2,1,2018,3,weekday
2018-01-03 01:00:05+08:00,5294,2,1,2018,3,weekday
2018-01-03 02:00:07+08:00,5034,2,1,2018,3,weekday
2018-01-03 03:00:10+08:00,4228,2,1,2018,3,weekday
2018-01-03 03:59:43+08:00,3907,2,1,2018,3,weekday
2018-01-03 05:00:46+08:00,3461,2,1,2018,3,weekday
2018-01-03 06:00:50+08:00,3366,2,1,2018,3,weekday
2018-01-03 07:00:53+08:00,3381,2,1,2018,3,weekday
2018-01-03 08:00:55+08:00,4621,2,1,2018,3,weekday
2018-01-03 09:00:58+08:00,5354,2,1,2018,3,weekday
2018-01-03 10:00:00+08:00,5450,2,1,2018,3,weekday
2018-01-03 11:00:03+08:00,5416,2,1,2018,3,weekday
2018-01-03 12:00:06+08:00,5225,2,1,2018,3,weekday
2018-01-03 13:00:09+08:00,5245,2,1,2018,3,weekday
2018-01-03 14:00:11+08:00,4720,2,1,2018,3,weekday
2018-01-03 15:00:14+08:00,4867,2,1,2018,3,weekday
2018-01-03 16:00:47+08:00,4191,2,1,2018,3,weekday
2018-01-03 17:00:50+08:00,3626,2,1,2018,3,weekday
2018-01-03 18:00:53+08:00,3781,2,1,2018,3,weekday
2018-01-03 19:00:55+08:00,4524,2,1,2018,3,weekday
2018-01-03 20:00:58+08:00,5307,2,1,2018,3,weekday
2018-01-03 21:00:01+08:00,5387,2,1,2018,3,weekday
2018-01-03 22:00:04+08:00,5993,2,1,2018,3,weekday
2018-01-03 23:00:07+08:00,6183,2,1,2018,3,weekday
2018-01-04 00:00:09+08:00,6394,3,1,2018,4,weekday
2018-01-04 01:00:13+08:00,5865,3,1,2018,4,weekday
2018-01-04 02:00:46+08:00,4893,3,1,2018,4,weekday
2018-01-04 03:00:49+08:00,4153,3,1,2018,4,weekday
2018-01-04 04:00:52+08:00,3762,3,1,2018,4,weekday
2018-01-04 05:00:55+08:00,3678,3,1,2018,4,weekday
2018-01-04 06:00:58+08:00,3499,3,1,2018,4,weekday
2018-01-04 07:00:01+08:00,3665,3,1,2018,4,weekday
2018-01-04 08:00:04+08:00,4282,3,1,2018,4,weekday
2018-01-04 09:00:06+08:00,4177,3,1,2018,4,weekday
2018-01-04 10:00:09+08:00,5033,3,1,2018,4,weekday
2018-01-04 11:00:12+08:00,5174,3,1,2018,4,weekday
2018-01-04 12:00:45+08:00,4341,3,1,2018,4,weekday
2018-01-04 13:00:48+08:00,4739,3,1,2018,4,weekday
2018-01-04 14:00:50+08:00,4097,3,1,2018,4,weekday
2018-01-04 15:00:53+08:00,4829,3,1,2018,4,weekday
2018-01-04 16:00:56+08:00,4213,3,1,2018,4,weekday
2018-01-04 17:00:59+08:00,4286,3,1,2018,4,weekday
2018-01-04 18:00:01+08:00,4704,3,1,2018,4,weekday
2018-01-04 19:00:04+08:00,5010,3,1,2018,4,weekday
2018-01-04 20:00:08+08:00,6064,3,1,2018,4,weekday
2018-01-04 21:00:10+08:00,5896,3,1,2018,4,weekday
2018-01-04 22:00:12+08:00,5588,3,1,2018,4,weekday
2018-01-04 23:00:45+08:00,5743,3,1,2018,4,weekday
2018-01-05 00:00:48+08:00,5650,4,1,2018,5,weekday
2018-01-05 01:00:51+08:00,5251,4,1,2018,5,weekday
2018-01-05 02:00:53+08:00,5124,4,1,2018,5,weekday
2018-01-05 03:00:56+08:00,3910,4,1,2018,5,weekday
2018-01-05 04:00:59+08:00,3545,4,1,2018,5,weekday
2018-01-05 05:00:02+08:00,3858,4,1,2018,5,weekday
2018-01-05 06:00:05+08:00,2407,4,1,2018,5,weekday
2018-01-05 07:00:08+08:00,2722,4,1,2018,5,weekday
2018-01-05 08:00:11+08:00,3904,4,1,2018,5,weekday
2018-01-05 09:00:14+08:00,3938,4,1,2018,5,weekday
2018-01-05 10:00:47+08:00,3211,4,1,2018,5,weekday
2018-01-05 11:00:49+08:00,3589,4,1,2018,5,weekday
2018-01-05 12:00:52+08:00,3005,4,1,2018,5,weekday
2018-01-05 13:00:55+08:00,3541,4,1,2018,5,weekday
2018-01-05 14:00:58+08:00,2621,4,1,2018,5,weekday
2018-01-05 15:00:01+08:00,4146,4,1,2018,5,weekday
2018-01-05 16:00:04+08:00,3632,4,1,2018,5,weekday
2018-01-05 17:00:07+08:00,4173,4,1,2018,5,weekday
2018-01-05 18:00:09+08:00,3782,4,1,2018,5,weekday
2018-01-05 19:00:12+08:00,4083,4,1,2018,5,weekday
2018-01-05 20:00:45+08:00,4653,4,1,2018,5,weekday
2018-01-05 21:00:48+08:00,5172,4,1,2018,5,weekday
2018-01-05 22:00:51+08:00,5132,4,1,2018,5,weekday
2018-01-05 23:00:54+08:00,5438,4,1,2018,5,weekday
2018-01-06 00:00:56+08:00,6008,5,1,2018,6,weekend
2018-01-06 01:00:59+08:00,5558,5,1,2018,6,weekend
2018-01-06 02:00:02+08:00,5507,5,1,2018,6,weekend
2018-01-06 03:00:05+08:00,2248,5,1,2018,6,weekend
2018-01-06 04:00:08+08:00,2143,5,1,2018,6,weekend
2018-01-06 05:00:11+08:00,2701,5,1,2018,6,weekend
2018-01-06 05:59:44+08:00,3411,5,1,2018,6,weekend
2018-01-06 07:00:47+08:00,3404,5,1,2018,6,weekend
2018-01-06 08:00:50+08:00,3310,5,1,2018,6,weekend
2018-01-06 09:00:53+08:00,3870,5,1,2018,6,weekend
2018-01-06 10:00:56+08:00,3806,5,1,2018,6,weekend
2018-01-06 11:00:58+08:00,3523,5,1,2018,6,weekend
2018-01-06 12:00:01+08:00,3752,5,1,2018,6,weekend
2018-01-06 13:00:04+08:00,2745,5,1,2018,6,weekend
2018-01-06 14:00:07+08:00,3721,5,1,2018,6,weekend
2018-01-06 15:00:10+08:00,4302,5,1,2018,6,weekend
2018-01-06 16:00:13+08:00,4281,5,1,2018,6,weekend
2018-01-06 17:00:46+08:00,3509,5,1,2018,6,weekend
2018-01-06 18:00:48+08:00,3660,5,1,2018,6,weekend
2018-01-06 19:00:51+08:00,4006,5,1,2018,6,weekend
2018-01-06 20:00:54+08:00,4661,5,1,2018,6,weekend
2018-01-06 21:00:57+08:00,5036,5,1,2018,6,weekend
2018-01-06 22:01:00+08:00,4461,5,1,2018,6,weekend
2018-01-06 23:00:03+08:00,5517,5,1,2018,6,weekend
2018-01-07 00:00:05+08:00,4937,6,1,2018,7,weekend
2018-01-07 01:00:08+08:00,5196,6,1,2018,7,weekend
2018-01-07 02:00:11+08:00,4826,6,1,2018,7,weekend
2018-01-07 03:00:44+08:00,4217,6,1,2018,7,weekend
2018-01-07 04:00:47+08:00,3896,6,1,2018,7,weekend
2018-01-07 05:00:50+08:00,2098,6,1,2018,7,weekend
2018-01-07 06:00:53+08:00,3122,6,1,2018,7,weekend
2018-01-07 07:00:56+08:00,2984,6,1,2018,7,weekend
2018-01-07 08:00:59+08:00,3143,6,1,2018,7,weekend
2018-01-07 09:00:02+08:00,3408,6,1,2018,7,weekend
2018-01-07 10:00:05+08:00,3566,6,1,2018,7,weekend
2018-01-07 11:00:08+08:00,3453,6,1,2018,7,weekend
2018-01-07 12:00:11+08:00,3717,6,1,2018,7,weekend
2018-01-07 13:00:14+08:00,3574,6,1,2018,7,weekend
2018-01-07 14:00:46+08:00,3225,6,1,2018,7,weekend
2018-01-07 15:00:49+08:00,3761,6,1,2018,7,weekend
2018-01-07 16:00:52+08:00,3907,6,1,2018,7,weekend
2018-01-07 17:00:55+08:00,3521,6,1,2018,7,weekend
2018-01-07 18:00:57+08:00,3479,6,1,2018,7,weekend
2018-01-07 19:01:00+08:00,4188,6,1,2018,7,weekend
2018-01-07 20:00:03+08:00,4576,6,1,2018,7,weekend
2018-01-07 21:00:06+08:00,4593,6,1,2018,7,weekend
2018-01-07 22:00:09+08:00,4690,6,1,2018,7,weekend
2018-01-07 23:00:12+08:00,5167,6,1,2018,7,weekend
2018-01-08 00:00:44+08:00,4500,0,1,2018,8,weekday
2018-01-08 01:00:47+08:00,4132,0,1,2018,8,weekday
2018-01-08 02:00:51+08:00,3585,0,1,2018,8,weekday
2018-01-08 03:00:53+08:00,3525,0,1,2018,8,weekday
2018-01-08 04:00:57+08:00,3356,0,1,2018,8,weekday
2018-01-08 05:01:00+08:00,1634,0,1,2018,8,weekday
2018-01-08 06:00:03+08:00,3294,0,1,2018,8,weekday
2018-01-08 07:00:06+08:00,2841,0,1,2018,8,weekday
2018-01-08 08:00:09+08:00,2446,0,1,2018,8,weekday
2018-01-08 09:00:12+08:00,2456,0,1,2018,8,weekday
2018-01-08 10:00:44+08:00,2500,0,1,2018,8,weekday
2018-01-08 11:00:47+08:00,3652,0,1,2018,8,weekday
2018-01-08 12:00:50+08:00,4111,0,1,2018,8,weekday
2018-01-08 13:00:53+08:00,4652,0,1,2018,8,weekday
2018-01-08 14:00:56+08:00,4352,0,1,2018,8,weekday
2018-01-08 15:00:58+08:00,3620,0,1,2018,8,weekday
2018-01-08 16:00:01+08:00,2902,0,1,2018,8,weekday
2018-01-08 17:00:04+08:00,1654,0,1,2018,8,weekday
2018-01-08 18:00:07+08:00,4261,0,1,2018,8,weekday
2018-01-08 19:00:09+08:00,4599,0,1,2018,8,weekday
2018-01-08 20:00:12+08:00,5541,0,1,2018,8,weekday
2018-01-08 21:00:15+08:00,5599,0,1,2018,8,weekday
2018-01-08 22:00:48+08:00,4127,0,1,2018,8,weekday
2018-01-08 23:00:50+08:00,4494,0,1,2018,8,weekday
2018-01-09 00:00:53+08:00,4138,1,1,2018,9,weekday
2018-01-09 01:00:56+08:00,295,1,1,2018,9,weekday
2018-01-09 02:00:59+08:00,3324,1,1,2018,9,weekday
2018-01-09 03:00:02+08:00,2884,1,1,2018,9,weekday
2018-01-09 04:00:05+08:00,2658,1,1,2018,9,weekday
2018-01-09 05:00:08+08:00,2524,1,1,2018,9,weekday
2018-01-09 06:00:11+08:00,2503,1,1,2018,9,weekday
2018-01-09 07:00:44+08:00,2400,1,1,2018,9,weekday
2018-01-09 08:00:47+08:00,2498,1,1,2018,9,weekday
2018-01-09 09:00:50+08:00,3254,1,1,2018,9,weekday
2018-01-09 10:00:53+08:00,4012,1,1,2018,9,weekday
2018-01-09 11:00:56+08:00,4466,1,1,2018,9,weekday
2018-01-09 12:00:59+08:00,3893,1,1,2018,9,weekday
2018-01-09 13:00:01+08:00,5403,1,1,2018,9,weekday
2018-01-09 14:00:04+08:00,4637,1,1,2018,9,weekday
2018-01-09 15:00:06+08:00,5125,1,1,2018,9,weekday
2018-01-09 16:00:09+08:00,4677,1,1,2018,9,weekday
2018-01-09 17:00:12+08:00,4013,1,1,2018,9,weekday
2018-01-09 18:00:15+08:00,3442,1,1,2018,9,weekday
2018-01-09 19:00:47+08:00,3596,1,1,2018,9,weekday
2018-01-09 20:00:50+08:00,3549,1,1,2018,9,weekday
2018-01-09 21:00:53+08:00,5171,1,1,2018,9,weekday
2018-01-09 22:00:56+08:00,5254,1,1,2018,9,weekday
2018-01-09 23:00:59+08:00,5806,1,1,2018,9,weekday
2018-01-10 00:00:02+08:00,6182,2,1,2018,10,weekday
2018-01-10 01:00:04+08:00,2180,2,1,2018,10,weekday
2018-01-10 02:00:07+08:00,5395,2,1,2018,10,weekday
2018-01-10 03:00:10+08:00,4567,2,1,2018,10,weekday
2018-01-10 04:00:13+08:00,3908,2,1,2018,10,weekday
2018-01-10 05:00:46+08:00,3720,2,1,2018,10,weekday
2018-01-10 06:00:49+08:00,3535,2,1,2018,10,weekday
2018-01-10 07:00:52+08:00,1028,2,1,2018,10,weekday
2018-01-10 08:00:55+08:00,3375,2,1,2018,10,weekday
2018-01-10 09:00:58+08:00,3524,2,1,2018,10,weekday
2018-01-10 10:00:01+08:00,4874,2,1,2018,10,weekday
2018-01-10 11:00:04+08:00,5163,2,1,2018,10,weekday
2018-01-10 12:00:07+08:00,4454,2,1,2018,10,weekday
2018-01-10 13:00:09+08:00,4461,2,1,2018,10,weekday
2018-01-10 14:00:12+08:00,4201,2,1,2018,10,weekday
2018-01-10 15:00:45+08:00,3961,2,1,2018,10,weekday
2018-01-10 16:00:48+08:00,3990,2,1,2018,10,weekday
2018-01-10 17:00:51+08:00,3817,2,1,2018,10,weekday
2018-01-10 18:00:54+08:00,2820,2,1,2018,10,weekday
2018-01-10 19:00:57+08:00,2787,2,1,2018,10,weekday
2018-01-10 20:00:59+08:00,3440,2,1,2018,10,weekday
2018-01-10 21:00:03+08:00,5067,2,1,2018,10,weekday
2018-01-10 22:00:06+08:00,5002,2,1,2018,10,weekday
2018-01-10 23:00:08+08:00,5868,2,1,2018,10,weekday
2018-01-11 00:00:11+08:00,5889,3,1,2018,11,weekday
2018-01-11 01:00:44+08:00,1808,3,1,2018,11,weekday
2018-01-11 02:00:47+08:00,4773,3,1,2018,11,weekday
2018-01-11 03:00:50+08:00,3839,3,1,2018,11,weekday
2018-01-11 04:00:52+08:00,2106,3,1,2018,11,weekday
2018-01-11 05:00:55+08:00,3405,3,1,2018,11,weekday
2018-01-11 06:00:58+08:00,3275,3,1,2018,11,weekday
2018-01-11 07:00:02+08:00,2960,3,1,2018,11,weekday
2018-01-11 08:00:04+08:00,2782,3,1,2018,11,weekday
2018-01-11 09:00:07+08:00,2854,3,1,2018,11,weekday
2018-01-11 10:00:10+08:00,4055,3,1,2018,11,weekday
2018-01-11 11:00:13+08:00,4435,3,1,2018,11,weekday
2018-01-11 12:00:46+08:00,4118,3,1,2018,11,weekday
2018-01-11 13:00:49+08:00,4570,3,1,2018,11,weekday
2018-01-11 14:00:51+08:00,3678,3,1,2018,11,weekday
2018-01-11 15:00:54+08:00,4207,3,1,2018,11,weekday
2018-01-11 16:00:57+08:00,4254,3,1,2018,11,weekday
2018-01-11 17:01:00+08:00,3802,3,1,2018,11,weekday
2018-01-11 18:00:03+08:00,3767,3,1,2018,11,weekday
2018-01-11 19:00:05+08:00,3598,3,1,2018,11,weekday
2018-01-11 20:00:08+08:00,4383,3,1,2018,11,weekday
2018-01-11 21:00:11+08:00,4388,3,1,2018,11,weekday
2018-01-11 22:00:43+08:00,4312,3,1,2018,11,weekday
2018-01-11 23:00:46+08:00,4878,3,1,2018,11,weekday
2018-01-12 00:00:49+08:00,5125,4,1,2018,12,weekday
2018-01-12 01:00:52+08:00,4985,4,1,2018,12,weekday
2018-01-12 02:00:54+08:00,4514,4,1,2018,12,weekday
2018-01-12 03:00:57+08:00,3671,4,1,2018,12,weekday
2018-01-12 04:01:00+08:00,3607,4,1,2018,12,weekday
2018-01-12 05:00:03+08:00,3780,4,1,2018,12,weekday
2018-01-12 06:00:06+08:00,3313,4,1,2018,12,weekday
2018-01-12 07:00:09+08:00,2818,4,1,2018,12,weekday
2018-01-12 08:00:12+08:00,2783,4,1,2018,12,weekday
2018-01-12 09:00:45+08:00,2384,4,1,2018,12,weekday
2018-01-12 10:00:48+08:00,3455,4,1,2018,12,weekday
2018-01-12 11:00:50+08:00,3870,4,1,2018,12,weekday
2018-01-12 12:00:53+08:00,3049,4,1,2018,12,weekday
2018-01-12 13:00:56+08:00,1171,4,1,2018,12,weekday
2018-01-12 14:00:59+08:00,2933,4,1,2018,12,weekday
2018-01-12 15:00:02+08:00,3983,4,1,2018,12,weekday
2018-01-12 16:00:05+08:00,3805,4,1,2018,12,weekday
2018-01-12 17:00:07+08:00,3367,4,1,2018,12,weekday
2018-01-12 18:00:10+08:00,2933,4,1,2018,12,weekday
2018-01-12 19:00:43+08:00,2555,4,1,2018,12,weekday
2018-01-12 20:00:46+08:00,3015,4,1,2018,12,weekday
2018-01-12 21:00:49+08:00,4588,4,1,2018,12,weekday
2018-01-12 22:00:52+08:00,4424,4,1,2018,12,weekday
2018-01-12 23:00:54+08:00,4954,4,1,2018,12,weekday
2018-01-13 00:00:57+08:00,4771,5,1,2018,13,weekend
2018-01-13 01:01:00+08:00,4818,5,1,2018,13,weekend
2018-01-13 02:00:02+08:00,4755,5,1,2018,13,weekend
2018-01-13 03:00:05+08:00,4480,5,1,2018,13,weekend
2018-01-13 04:00:08+08:00,3992,5,1,2018,13,weekend
2018-01-13 05:00:12+08:00,3823,5,1,2018,13,weekend
2018-01-13 06:00:44+08:00,2860,5,1,2018,13,weekend
2018-01-13 07:00:48+08:00,2488,5,1,2018,13,weekend
2018-01-13 08:00:51+08:00,2750,5,1,2018,13,weekend
2018-01-13 09:00:54+08:00,3184,5,1,2018,13,weekend
2018-01-13 10:00:57+08:00,3252,5,1,2018,13,weekend
2018-01-13 11:01:00+08:00,2830,5,1,2018,13,weekend
2018-01-13 12:00:02+08:00,2752,5,1,2018,13,weekend
2018-01-13 13:00:05+08:00,2705,5,1,2018,13,weekend
2018-01-13 14:00:08+08:00,2798,5,1,2018,13,weekend
2018-01-13 15:00:11+08:00,3360,5,1,2018,13,weekend
2018-01-13 16:00:14+08:00,3724,5,1,2018,13,weekend
2018-01-13 17:00:47+08:00,3117,5,1,2018,13,weekend
2018-01-13 18:00:49+08:00,3372,5,1,2018,13,weekend
2018-01-13 19:00:52+08:00,2254,5,1,2018,13,weekend
2018-01-13 20:00:55+08:00,4274,5,1,2018,13,weekend
2018-01-13 21:00:58+08:00,4810,5,1,2018,13,weekend
2018-01-13 22:00:01+08:00,4619,5,1,2018,13,weekend
2018-01-13 23:00:04+08:00,4448,5,1,2018,13,weekend
2018-01-14 00:00:07+08:00,4769,6,1,2018,14,weekend
2018-01-14 01:00:10+08:00,4890,6,1,2018,14,weekend
2018-01-14 02:00:13+08:00,5042,6,1,2018,14,weekend
2018-01-14 03:00:46+08:00,3755,6,1,2018,14,weekend
2018-01-14 04:00:49+08:00,3710,6,1,2018,14,weekend
2018-01-14 05:00:52+08:00,3314,6,1,2018,14,weekend
2018-01-14 06:00:55+08:00,2966,6,1,2018,14,weekend
2018-01-14 07:00:59+08:00,2587,6,1,2018,14,weekend
2018-01-14 08:00:02+08:00,3184,6,1,2018,14,weekend
2018-01-14 09:00:04+08:00,2069,6,1,2018,14,weekend
2018-01-14 10:00:07+08:00,3415,6,1,2018,14,weekend
2018-01-14 11:00:10+08:00,3630,6,1,2018,14,weekend
2018-01-14 11:59:43+08:00,1657,6,1,2018,14,weekend
2018-01-14 13:00:46+08:00,3289,6,1,2018,14,weekend
2018-01-14 14:00:49+08:00,3278,6,1,2018,14,weekend
2018-01-14 15:00:52+08:00,3825,6,1,2018,14,weekend
2018-01-14 16:00:55+08:00,3801,6,1,2018,14,weekend
2018-01-14 17:00:58+08:00,3574,6,1,2018,14,weekend
2018-01-14 18:00:00+08:00,4002,6,1,2018,14,weekend
2018-01-14 19:00:03+08:00,4372,6,1,2018,14,weekend
2018-01-14 20:00:06+08:00,4484,6,1,2018,14,weekend
2018-01-14 21:00:08+08:00,4327,6,1,2018,14,weekend
2018-01-14 22:00:11+08:00,4673,6,1,2018,14,weekend
2018-01-14 23:00:44+08:00,4623,6,1,2018,14,weekend
2018-01-15 00:00:47+08:00,4319,0,1,2018,15,weekday
2018-01-15 01:00:50+08:00,4069,0,1,2018,15,weekday
2018-01-15 02:00:53+08:00,4074,0,1,2018,15,weekday
2018-01-15 03:00:56+08:00,3395,0,1,2018,15,weekday
2018-01-15 04:00:59+08:00,3287,0,1,2018,15,weekday
2018-01-15 05:00:02+08:00,3279,0,1,2018,15,weekday
2018-01-15 06:00:06+08:00,3356,0,1,2018,15,weekday
2018-01-15 07:00:09+08:00,2730,0,1,2018,15,weekday
2018-01-15 08:00:12+08:00,2798,0,1,2018,15,weekday
2018-01-15 09:00:44+08:00,3123,0,1,2018,15,weekday
2018-01-15 10:00:47+08:00,3859,0,1,2018,15,weekday
2018-01-15 11:00:50+08:00,4796,0,1,2018,15,weekday
2018-01-15 13:00:56+08:00,4761,0,1,2018,15,weekday
2018-01-15 14:00:59+08:00,4280,0,1,2018,15,weekday
2018-01-15 15:00:01+08:00,4675,0,1,2018,15,weekday
2018-01-15 16:00:04+08:00,4105,0,1,2018,15,weekday
2018-01-15 17:00:07+08:00,4625,0,1,2018,15,weekday
2018-01-15 18:00:10+08:00,3930,0,1,2018,15,weekday
2018-01-15 19:00:13+08:00,5208,0,1,2018,15,weekday
2018-01-15 20:00:46+08:00,5158,0,1,2018,15,weekday
2018-01-15 21:00:49+08:00,5131,0,1,2018,15,weekday
2018-01-15 22:00:51+08:00,4995,0,1,2018,15,weekday
2018-01-15 23:00:54+08:00,5579,0,1,2018,15,weekday
2018-01-16 00:00:57+08:00,5349,1,1,2018,16,weekday
2018-01-16 01:01:00+08:00,4916,1,1,2018,16,weekday
2018-01-16 02:00:03+08:00,4792,1,1,2018,16,weekday
2018-01-16 03:00:06+08:00,4190,1,1,2018,16,weekday
2018-01-16 04:00:09+08:00,3848,1,1,2018,16,weekday
2018-01-16 05:00:12+08:00,3691,1,1,2018,16,weekday
2018-01-16 06:00:45+08:00,3407,1,1,2018,16,weekday
2018-01-16 07:00:48+08:00,3144,1,1,2018,16,weekday
2018-01-16 08:00:51+08:00,3486,1,1,2018,16,weekday
2018-01-16 09:00:54+08:00,3842,1,1,2018,16,weekday
2018-01-16 10:00:57+08:00,4435,1,1,2018,16,weekday
2018-01-16 11:01:00+08:00,4641,1,1,2018,16,weekday
2018-01-16 12:00:02+08:00,4878,1,1,2018,16,weekday
2018-01-16 13:00:05+08:00,5415,1,1,2018,16,weekday
2018-01-16 14:00:08+08:00,4662,1,1,2018,16,weekday
2018-01-16 15:00:11+08:00,5270,1,1,2018,16,weekday
2018-01-16 16:00:13+08:00,4905,1,1,2018,16,weekday
2018-01-16 17:00:46+08:00,3691,1,1,2018,16,weekday
2018-01-16 18:00:49+08:00,3804,1,1,2018,16,weekday
2018-01-16 19:00:52+08:00,4015,1,1,2018,16,weekday
2018-01-16 20:00:54+08:00,5238,1,1,2018,16,weekday
2018-01-16 21:00:57+08:00,5224,1,1,2018,16,weekday
2018-01-16 22:01:00+08:00,4781,1,1,2018,16,weekday
2018-01-16 23:00:02+08:00,6190,1,1,2018,16,weekday
2018-01-17 00:00:05+08:00,5671,2,1,2018,17,weekday
2018-01-17 01:00:08+08:00,5488,2,1,2018,17,weekday
2018-01-17 02:00:10+08:00,4851,2,1,2018,17,weekday
2018-01-17 03:00:43+08:00,4234,2,1,2018,17,weekday
2018-01-17 04:00:46+08:00,3702,2,1,2018,17,weekday
2018-01-17 05:00:49+08:00,3598,2,1,2018,17,weekday
2018-01-17 06:00:52+08:00,3405,2,1,2018,17,weekday
2018-01-17 07:00:55+08:00,3190,2,1,2018,17,weekday
2018-01-17 08:00:58+08:00,3363,2,1,2018,17,weekday
2018-01-17 09:00:01+08:00,3311,2,1,2018,17,weekday
2018-01-17 10:00:04+08:00,4763,2,1,2018,17,weekday
2018-01-17 11:00:07+08:00,5130,2,1,2018,17,weekday
2018-01-17 12:00:10+08:00,4713,2,1,2018,17,weekday
2018-01-17 13:00:13+08:00,5200,2,1,2018,17,weekday
2018-01-17 14:00:46+08:00,4159,2,1,2018,17,weekday
2018-01-17 15:00:48+08:00,4500,2,1,2018,17,weekday
2018-01-17 16:00:51+08:00,4377,2,1,2018,17,weekday
2018-01-17 17:00:54+08:00,3781,2,1,2018,17,weekday
2018-01-17 18:00:57+08:00,3539,2,1,2018,17,weekday
2018-01-17 19:01:00+08:00,4112,2,1,2018,17,weekday
2018-01-17 20:00:02+08:00,2890,2,1,2018,17,weekday
2018-01-17 21:00:06+08:00,5399,2,1,2018,17,weekday
2018-01-17 22:00:08+08:00,5416,2,1,2018,17,weekday
2018-01-17 23:00:11+08:00,5986,2,1,2018,17,weekday
2018-01-18 00:00:44+08:00,5974,3,1,2018,18,weekday
2018-01-18 01:00:47+08:00,5256,3,1,2018,18,weekday
2018-01-18 02:00:50+08:00,4859,3,1,2018,18,weekday
2018-01-18 03:00:53+08:00,4310,3,1,2018,18,weekday
2018-01-18 04:00:56+08:00,3687,3,1,2018,18,weekday
2018-01-18 05:00:59+08:00,3740,3,1,2018,18,weekday
2018-01-18 06:00:02+08:00,3856,3,1,2018,18,weekday
2018-01-18 07:00:05+08:00,3568,3,1,2018,18,weekday
2018-01-18 08:00:08+08:00,3728,3,1,2018,18,weekday
2018-01-18 09:00:11+08:00,3746,3,1,2018,18,weekday
2018-01-18 10:00:14+08:00,4581,3,1,2018,18,weekday
2018-01-18 11:00:47+08:00,4774,3,1,2018,18,weekday
2018-01-18 12:00:50+08:00,4196,3,1,2018,18,weekday
2018-01-18 13:00:52+08:00,4706,3,1,2018,18,weekday
2018-01-18 14:00:55+08:00,4225,3,1,2018,18,weekday
2018-01-18 15:00:58+08:00,4571,3,1,2018,18,weekday
